mast,-0.10663441783550912,-0.034327056656483466,-0.032530128202600386,0.01642236812701036,0.02310434012081416,0.015871575360765618,0.011016947894572054,0.03725147974620189,-0.04214183740072001,-0.028090390097533315,-0.013591327502236253,0.04503586209627788,0.004379796251853861,0.008041144720538903,0.01435631016378023,0.0581324471430237,0.006683841603322825,-0.015128418383464001,-0.005577798647105645,-0.03858315627421757,-0.006898412819062276,-0.015721199671464493,-0.005169432798913735,0.011411160340827746,-0.025588902837773677,0.050317722319875705,0.0020538572720839223,0.02349824656464041,0.023624559977120065,0.06940743318911176
author,-0.030591444934137478,0.0065247238503072305,-0.025007819177201338,0.0019018114639739623,0.020562000639303444,-0.011825118764365549,0.0029922388435181697,0.014532969390068358,-0.043592468825826125,-0.01133102128385255,-0.016732235459040477,-3.180891962248377E-4,-0.024023744389727514,-0.05223551633976883,-0.015264611037586003,-0.009851563351166374,-0.018791277243787607,-0.007473502208427081,0.0300228118340263,-0.027051884729524387,-0.016129913393435825,-0.03970258148844337,0.036575613056236314,0.06314277204062997,0.025779272763047714,0.00247113182952265,0.02437317596473014,-0.04818787958320998,0.004681575143533738,0.03716133391951767
transmit,-0.04556269505902216,-0.122246680320036,-0.0736554844872821,-0.04864288296214199,-0.007443983363291357,-0.022723816076979847,0.01727881084366549,-0.06583780864991408,0.07419147803727319,0.022523328250606635,0.02702312490921497,-0.03207517641282367,0.0014740392486900398,0.0407435879292331,-0.027711954923175602,-0.13964361350141785,0.0032651078239482045,-0.08702324499973253,-0.05296917656811552,-0.07771098772780044,0.12616626044013082,0.06211944917932297,0.03804049069526695,0.08710414648847464,-0.009155414146607315,0.08068363154316258,0.049008216559651215,-0.010657082596962159,-0.09769312818657921,0.040361650678563725
captain,-0.009020360634572216,0.011120407665030727,-4.0238666314900556E-5,-0.002031078391880131,0.0014917835680782528,0.009264094961809619,-0.010599336502792905,-0.015115276480015,0.005364769171438416,0.004853436699044386,6.543103205310478E-4,0.01627236871473893,0.020263903786117865,0.00973981921542342,-0.013055113099511535,-0.012411875020756545,-0.015022583548657988,0.02355353693363328,0.022061216937242424,0.023528829409554853,0.004616620596366841,0.011099301104272149,-0.016262060420580447,0.009012782259495734,-0.019816171375562786,0.0016089581836097717,0.013945633282868828,0.019224969237675454,-0.014514100987384898,-0.01686302709477911
tallest,-0.04344359911907131,-0.025202884076095413,0.08536876762718588,0.11683050796416893,-0.06747482372336569,0.02719736333171529,0.1918260512051907,0.12673499181522113,-0.08496603030140437,0.13008682988806797,0.036316629589028426,0.10435861530831571,-0.06273012604223152,0.17709917726435126,-0.06035868598348512,-0.07553675056533399,0.14184483210759916,-0.023877043228446998,-0.04014173626727813,0.07703683239584627,-0.049116463611986586,-0.007573073645545381,0.020579882201433794,-0.021238027546810673,0.029078857731271925,-0.032287251338903936,0.12492172977819813,0.02228735577157026,-0.08179125245524693,-0.006476719533334077
add,-0.0850615884159667,-0.1529752880823739,-0.040731659162439995,-0.0029975307807247054,0.023512899216041397,-0.005828838875980388,0.03227194002099637,-0.003922331015774511,9.695223222331989E-4,0.04646395132936235,-0.001529709058345985,0.018855752422139455,-0.027056195750601798,-0.003557931513428536,-0.012216262036638474,0.029639996598628413,0.00324281350804175,3.5102572219838576E-4,-0.005993923641589679,0.03294786743016438,-0.09789878321489286,0.09502730275542513,-0.13032093348157447,-0.021306650071223506,0.05517655442345246,-0.021093841960876308,-0.029710097950760565,0.040409402230160256,0.05459884232079519,-0.007317973562737015
aircraft,-0.03772990100679205,0.02773138022027305,0.019099927006758995,0.009239876832926847,-0.03809373093952532,0.01792611402582611,-0.014392769790653483,-0.03493904295267274,0.0022275926881043916,-4.687537633609254E-6,-0.001927046958565411,0.0061985777719424685,0.052867778198555,0.004893258233467317,0.0650746240704323,-0.03186184351533006,0.024713189994085227,0.02318943655624934,0.02368690622845536,-0.014276694450552761,-0.017628865773518285,-0.05218754320954504,-0.03989211219037718,0.011300279200719058,0.01684833204798151,-0.010198064723948679,0.03705046505076874,-0.02156354838711206,0.016021479091240836,-0.020757323512219206
also,-0.09697343230144143,-0.02211310737555723,0.04357787040881708,0.013050086386289586,-0.02065136240271743,0.03426596671218586,-0.023461755920005767,-0.04223284765152918,-0.014643762138546994,-0.0038988085106121586,0.014589819984173594,-0.021603399790742623,-0.01264656746331415,0.023110515532575912,-0.02797701548146017,-0.005907677596894225,0.0390705561071567,0.006124186361705437,-0.04004125705665938,-0.018446380400685358,-0.007675118843382319,-0.04227367915580808,0.03081708226892768,-0.037687223471587886,8.699340850344475E-4,5.224347098330522E-4,0.024413460587606912,-0.017626057492465777,-0.02006538282209482,0.010754660417076387
stainless,-0.02154282690786688,-0.0823593789031487,0.004333672257342429,0.0179493773720409,-0.02042846279612398,0.017766263410004795,-0.046105788306290627,0.08857174183698832,-0.05197151989400449,-0.04614674779187737,-0.05061013033656185,0.011148175432317633,0.05390900969790336,0.05811718336722476,-0.006174407141183592,0.19277358041696716,0.0015275892388410574,0.09667017788030027,-0.01416232687269954,-0.03211268241679743,0.09257903185797266,0.026148192033274432,0.04445534233094819,0.08687175384432862,-0.0122959056776022,5.75642103007843E-4,0.027313378335490822,-0.023506915084372942,0.04096333572253735,-0.0626203690294379
open,-0.03455664900112805,-0.002089596149865331,-0.017261570947671633,0.016161795336953205,0.06995273512560797,0.013048356971872226,-0.03794627129964866,-0.012512722472891803,0.0018983914315949153,-0.011676212855308808,0.019348695750918722,0.023775034877991832,-0.09965417992528028,-0.015298209321085495,0.02426165177744976,0.015883777255036285,0.03926270954374001,-0.05698521014573656,0.05492204956448306,0.07351863156767999,0.014463119131178674,0.02528895039306362,0.04780510263701372,0.049385767266069414,-0.01408387160617742,0.02281394346529505,0.02572517019531366,-6.188385516221473E-4,-0.05209967608565489,-0.09410103250090501
